id,title,intro,poster,pubdate,url,rating,genres,star,comment,tags,star_time,card
36193112,盐镇,"◎ 编辑推荐
★“她们的命运里，有你所不了解的中国。”
第一本深度书写中国乡镇女性生活、情感与命运的佳作。罗新、梁鸿、李海鹏、许知远、伊险峰 赤诚推荐！
“它蕴含的丰富性将会让盐镇在文学和文化史意义上留下一席之地。”——伊险峰
★知名媒体人易小荷历时一年沉浸式调查，采访近100位当地居民，以12位女性在阶级、城乡、偏见中挣扎求生的故事，展开一个我们身边的、你不曾了解过的真实的底层中国。
★盐镇，一个位于中国“锈带”的边地小镇，也是4万多个正在经历着从传统到现代嬗变阵痛的中国小镇之一。把它作为样本，可以管窥更广阔的真实中国的面貌。
★不被看见、不被听见的她们，是每一个小镇女性，每一个没有走出去的我们的缩影。
早早辍学在小镇叱咤风云的00后幺妹，经济独立却惧怕离婚的女强人，面临家暴威胁却选择复婚的媒婆，历经四嫁开猫儿店的九十老妪……我们说着同样的语言，被同样的历史洗涤，某种程度上她们就是我们。
她们的故事不是历史的注脚，她们就是历史本身。
◎ 内容简介
这是一本让读者时刻都会感到触目惊心的书。
在四川南部的古老盐业小镇，女人们过着看似波澜不惊实则惊心动魄的生活。早早辍学在小镇叱咤风云的的00后幺妹，经济独立却惧怕离婚的女强人，面临家暴威胁却选择复婚的媒婆，历经四嫁开猫儿店的九十老妪，她们在21世纪仍旧重复着古老时代的人生轮回，在婚姻和贫困的夹缝里，挣扎求生。
中国有四万多个乡镇，却只有一个北京、上海、深圳。易小荷回到故乡，选择了一个再普通不过的小镇，又在这里选取了12个再普通不过的女人，持续探寻她们对国家、社会、家庭、婚姻的理解，跟随她们再一次经历被“放咸”的人生。她想知道，在这样一个被遗忘的小镇，那些默默无闻的女人们，在新旧交替的时代里，会活出怎样的人生？
历时一年的田野调查，易小荷记录下不被看见、不被听见的她们的生命。在这个如盐一般凝固在时光里的小镇，我们将看到一个不一样的城乡中国。
◎ 名人推荐
这是一本有关“愤怒的女性”的书，与约翰·斯坦贝克上世纪三十年代所做的事情一样：触及生活苦难的深处，抱以巨大的怜悯，爱，还有对不公正、对不平等的愤怒。易小荷通过这些女性的故事，告诉我们一个道理是，感慨“命运”是浅薄的，女性愤怒的指向清晰。
无论是国民性的挖掘，还是性别意识的自觉，易小荷似乎承继了民国一脉，这本书让我想起萧红的《呼兰河传》，它带给我的震动也同样如此，它蕴含的丰富性将会让“盐镇”在文学和文化史意义上留下一席之地。
——知名媒体人、作家 伊险峰
《盐镇》对于女性如何在困境中度过漫长时光的关注，及其质感丰富从容不迫，都令人想起最好的女性作家们。同时它也是唤醒我们关于“严肃”一词的记忆的真正的新闻报道，是关于女性的系统性困境的一份扎实的证词。它的内容和质量，都让人不仅意识到女性多么令人同情，还意识到她们多么令人尊敬。
——知名媒体人  李海鹏
十二个女性的人生，照亮小镇所有的后街，成就一曲不向命运低头的生命颂歌。纵然太史公复生，也不见得会比易小荷做得更好。
——北大历史系教授 罗新
易小荷的《盐镇》读起来鲜明、真实、富于质感。小镇中的每一个人都携带着各自独特的生命气息、命运经历从质朴无华的小镇走出来，既呈现了作为个体的血肉气质，也汇入了时代精神的沉渊。在此意义上，小镇、小镇上每一器物和每一个个人都拥有了极为动人的存在感和历史感。每个人的记忆中都有这样一个“盐镇”。
——作家  梁鸿
多谢小荷的敏锐与深情，这些总被淹没、忽略的故事才来到我们眼前。古镇上的悲喜命运，令我感慨不已。
——单向空间创始人、作家 许知远
阅读《盐镇》，感受盐浸入创口的切肤之痛；虽写女人，却道出底层民众的惨淡人生；结构性困境隐约可见：贫穷，病痛，暴力、懦弱，无奈，冷漠，麻木的根源所在。一个心怀悲悯的媒体人，如此关注下层普通人的生存状态，难能可贵。
——清华大学社会学系教授 郭于华",https://dou.img.lithub.cc/book/36193112.jpg,2023-2,https://book.douban.com/subject/36193112/,8.6,,4,5-30,,2023-06-10 20:22:29,易小荷 / 2023 / 新星出版社
30161870,九个人,"新文化晨曦时刻的儿女，那么一些难以抹平的个体，经历各自曲折跌宕的人生。
继《沈从文的后半生》《沈从文的前半生》之后，《九个人》是复旦大学张新颖教授又一部人物传记力作。这本小书讲述了沈从文、黄永玉、贾植芳、路翎、穆旦、萧珊、巫宁坤、李霖灿、熊秉明这九个人相异而相通的命运。
除了沈从文，其他几位大致可以看作一代人——出生在一九一〇年代至二〇年代前几年之间，到三〇、四〇年代已经成长甚或成熟起来。他们不同于开创新文化的一代，也不同于之后的一代或几代。他们区别性的深刻特征，是新文化晨曦时刻的儿女，带着这样的精神血脉和人格底色，去经历时代的动荡和变化，去经历各自曲折跌宕的人生。
这九个人的故事，自然交织进二十世纪中国的大故事；与此同时，却并未泯然其中，他们是那么一些难以抹平的个体，他们的故事不只属于大故事的动人篇章，更是独自成就的各个人的故事。",https://dou.img.lithub.cc/book/30161870.jpg,2018-7-5,https://book.douban.com/subject/30161870/,8.1,,4,,,2023-06-10 20:16:19,张新颖 / 2018 / 译林出版社
36122667,再见绘梨,"📷只要能记起，就不怕会忘记。
以电影收藏回忆，以虚构化解伤痛的青春物语。
在悲伤时，来一抹奇幻色彩吧！
——▶▶▶▶▶‖◀◀◀◀◀——
📱“请你拍到我死的那一刻为止……”
受病重的母亲请求，优太开始拍摄关于她的电影。
可随着母亲的去世与电影的失败，
优太也失去了人生的希望。
在偶遇的神秘少女绘梨的帮助下，
优太终于重拾了对电影的热情，
却不知绘梨其实怀抱着一个秘密……
💿现实与虚构交织，情感在至深处炸裂。
将真相丢入回收站，把爱意留在电影中。
——▶▶▶▶▶‖◀◀◀◀◀——
✉如果回忆注定有残缺，
我希望留下你最美的样子。",https://dou.img.lithub.cc/book/36122667.jpg,2023-1-1,https://book.douban.com/subject/36122667/,8.8,,5,,,2023-06-03 09:07:11,[日] 藤本树 / 2023 / 中信出版集团
5288371,蒋经国传,"“蒋经国的传由外国人写，远比中国人写有意义。”
蒋经国之后，台湾历经李登辉、陈水扁、马英九等几代领导，然而每次民调显示，对台湾民主、经济、民生等各方面贡献最大的领导人，都是蒋经国。这位集中国宫廷、苏联共产主义、美国民主价值、台湾本土经验于一身的谜样人物，究竟有着怎样的魅力和经历？
蒋经国与邓小平在莫斯科同学少年，一心服膺共产主义，归国后分道扬镳；数十年后，隔着海峡，一个推行改革开放，一个力促“十大建设”，一个建立现代化强国，一个成为“亚洲四小龙”，是必然还是巧合？为什么自章亚若死后，蒋经国终其一生不见儿子章孝严、章孝慈？为什么两位私生子却成了蒋家第三代中最优秀的继承者？为什么蒋家第四代成了悬崖边的贵 族，天生逆反政治？
蒋经国曾是威权政治的关键人物，却也是台湾民主与现代化的推手。他极富远见地抓住机遇，力排众议，推行“十大建设”，推动台湾经济起飞，又力阻党内、族系压力，临终之前解除戒严，为台湾开启民主、自由的闸门。同一个蒋经国，为何有如此天翻地覆的转变？
陶涵《蒋经国传》，是蒋经国一生重要政治、经济、军事、社会活动和思想的精彩记录，既呈现出蒋经国复杂多面的个性，客观评述其一生历史功过，同时又以一个美国外交官的宏阔视野和国际政治、军事角力的视角，勾画出中国现当代历史中各个重要节点的来龙去脉。由此，我们可以更清晰地理解蒋经国的抉择，理解蒋经国的时代，理解20 世纪的中国。",https://dou.img.lithub.cc/book/5288371.jpg,2016-1-1,https://book.douban.com/subject/5288371/,8.3,,5,,,2023-06-02 20:48:10,[美] 陶涵 / 2016 / 华文出版社
22542435,我是开豆腐店的，我只做豆腐,"著名导演小津安二郎写下他的人生、他的电影
唯一授权中文简体版
著名学者止庵作序导读
有人跟我说，偶尔也拍些不同的东西吧。我说，我是“开豆腐店的”。做豆腐的人去做咖喱饭或炸猪排，不可能好吃。——小津安二郎
---------------------------------------------------------
《我是开豆腐店的，我只做豆腐》，著名导演小津安二郎写下他的人生、他的电影。拍电影四十年，小津只走自己的路，一直想完美地表现人性的温暖。人生中的执著，天性中的悲悯，都在这数十年间煮成一锅好豆腐。
小津安二郎坚持“电影是以余味定输赢”的信条，脚踏实地只开独家的“豆腐店”：“面对摄影机时，我想的最根本的东西是通过它深入思考事物，找回人类本来丰富的爱。说那东西是人性可能过于抽象，算是人的温暖吧。我念兹在兹的，就是如何将这种温暖完美地表现在画面上。”",https://dou.img.lithub.cc/book/22542435.jpg,2013-6-1,https://book.douban.com/subject/22542435/,7.5,,3,,,2023-04-16 15:39:58,[日] 小津安二郎 / 2013 / 南海出版公司
36096304,翦商,"一部夏商周启示录
许宏作序；罗新+许纪霖+刘苏里+杨斌一致推荐
许宏：“这书读起来就让你放不下，最后，我要用‘震撼’二字来形容自己的感觉和心情了。”
★界碑：从这本书开启中国史的阅读！
本书带有界碑性质，作者攀爬到了该研究领域的顶端，还将是同类研究和写作绕不过去的作 品。
同时，它还设立了一个出发点：凡对古典中国思想、信仰、伦理、风俗，以及政治、制度有兴趣的研究者或普通读者，可以先从这本书开始你的探索。
该部作品还是过往几十年社会承平和财富积累的结晶，让我们在再次进入幽暗的历史通道前，一窥我们这群人何以如此，何以至今。它将予我们鼓励，认识自己，直面未来。
——刘苏里 万圣书园创办人
★数学家的逻辑，文学家的想象
一部好的历史著作，不仅要数学家的逻辑，还要文学家的想象。由此观之，李硕的《翦商》，宏大处堂堂正正，细微处绵绵实实：详述了人祭现象在早期华夏文明的出现和消失，以及为什么“武王克商”不仅仅是一场简单的政权更替，更是华夏文明形成史上的里程碑式的革命。
因此，我愿意以“商周变革”来归纳李硕的洞见：对于华夏文明而言，这场变革比两千年后的唐宋变革的意义更深、更远！
——杨斌 澳门大学历史系教授，西泠印社社员，《海贝与贝币：鲜为人知的全球史》作者
★用考古成果读懂玄奥文献，重构武王伐纣的历史认知
在传统的上古历史叙述中，商周易代的面目是模糊的。对于背后的细节，我们知之甚少。纣王“无道”的表现有哪些？商朝王室的贵族生活是怎样的？商朝人究竟是什么人？他们的日常生活与祭祀之间有何秘密？本书运用大量现代考古发掘的成果，对应甲骨文卜辞及《易经》卦象，将费解的言辞重新释义，为读者揭开了华夏上古历史中重要的一页。
王国维之后，商周革命在中国历史上的重要性已深入人心；而李硕则把这一重要性，形象生动地描画了出来。
——罗新 北京大学历史系教授
★再现人祭与华夏早期文明从伴生到分离的伟大转折
第一王朝夏朝（二里头）沿袭了新石器时代以来的杀人献祭的风俗，并在商朝登峰造极。周文王因受商纣王怀疑而被作为人牲拘禁在殷都，长子伯邑考也被纣王献祭。此后，文王发展出《易经》的卦、爻辞体系，并记录了周文王亲历和认知的诸多事件，最终目的是推算“翦商”的战略。
武王灭商后，曾模仿商人的人祭行为；武王死后，由周公辅政，彻底禁绝了人祭宗教，销毁了有关商代人祭的文献记录，并制造出一套没有人祭的理想化历史叙事，以及基于“德”的世俗政治与道德体系。
国之大事，在祀与戎。本书从人祭开始，讲述了商朝的祭祀与战争为何有如此紧密的联系，以及殷周之变是如何发生的。
——许纪霖 华东师范大学历史系教授
★发掘上古时代的人文精神，追忆华夏文明的启蒙熹光
向起源回溯，商周易代正是华夏新生的起点。这并非一次简单的朝代更迭。周朝所开启的礼乐文明，取代了商朝的鬼神文化；周公和孔子的人本主义，战胜了武丁与纣王的“宗教神秘主义”，为中国人的信仰奠定了基石。
★青年历史学家、《南北战争三百年》作者李硕重磅新作
李硕著有《南北战争三百年》《孔子大历史》等有影响力的历史著作；本书则深入上古史，用鲜活的叙述，深入探索了商人与周人的民族起源、信仰习俗、战争军事与日常生活，将故纸堆与遗址变成了生动的情节故事，用史料赋神话中的人物（姜太公、周文王、商纣王……）以血肉。
【内容简介】
“李硕中国史”开篇之作，从这本书开启中国史的阅读！
本书主要讲述华夏文明的萌生与转型。从距今四千年前夏朝（二里头文化）的出现，到三千年前商朝的灭亡、西周建立，时间跨度一千余年。
从新石器时代以来，华北地区形成了杀人献祭的原始宗教。第一王朝夏朝（二里头）也沿袭了这种人祭文化，并在随后的商朝登峰造极。周族僻处西部，本没有人祭传统，但他们曾投靠商朝，为商朝捕猎用于献祭的羌人。周文王因受到商纣王怀疑，被作为人牲拘禁在殷都，最后，文王的长子伯邑考被纣王献祭。文王学习了商人的易卦占算技术，发展出《易经》的卦、爻辞体系——记录周文王亲历和认知的诸多事件，最终目的是推算“翦商”的战略。
武王灭商后，曾模仿商人的人祭行为；武王死后，由周公辅政，彻底禁绝了人祭宗教，销毁了有关商代人祭的文献记录，并制造出一套没有人祭的理想化历史叙事，以及基于“德”的世俗政治与道德体系。
周公的这些举措，开创了新的华夏文明。五百年后，孔子编辑儒家“六经”，系统整理周公的理论成果。周公和孔子塑造了儒家学派，其影响一直持续到现代。
概而言之，本书借助考古材料和传世文献，梳理了上古人祭风俗产生、繁荣和消亡的全过程，以及人祭与华夏早期文明从伴生到分离的伟大转折，再现了古人（周人）为终结商朝和人祭风俗付出的巨大努力，使我们对华夏文明的起源有了全新的认知。",https://dou.img.lithub.cc/book/36096304.jpg,2022-10,https://book.douban.com/subject/36096304/,9,,4,,,2023-04-15 20:27:49,李硕 / 2022 / 广西师范大学出版社
35438602,超文本和超链接,"“连接相关信息，快速查找资料”，这个简单的想法中蕴含着巨大的能量，它在计算机和互联网的历史上时隐时现，催生出超链接（ hyperlink）和超文本（ hypertext），最终诞生了人类有史以来最大的资料库一一万维网（ World Wide Web）。
请允许我在传统文本上讨论超文本，本书中出现的几位先驱也曾这样做，就像电子迷宫网站（The Electronic Labyrinth）说的那样：“任何为出版图书面写超文本的人都面临一个直接矛盾一一一本赞美电子文本优点的纸质书。”",https://dou.img.lithub.cc/book/35438602.jpg,2021-5,https://book.douban.com/subject/35438602/,7.9,,3,,,2023-04-14 07:46:57,李恪 / 2021 / 新星出版社
30276702,中央帝国的哲学密码,"另有新书《中央帝国的军事密码》将于2019年9月出版，敬请期待。
豆瓣链接见→https://book.douban.com/subject/33454876/
————————————————
《中央帝国的财政密码》作者重磅新作。
读懂了中央帝国的统治哲学，就把握了中央帝国统治的思想根基。
葛剑雄，林达 ，余世存，张鸣，马勇，张广天，周濂，刘苏里，俞敏洪，李鸿谷，陈志武，骆玉明，李淼 ，郑培凯盛赞推荐。
本书以中国封建哲学为经，以现代政治理论为纬，上至秦汉，下 至 晚清，划分神学谶纬期 、玄学自然期、三教开放期、经世致用期、道学封闭期、实学兴起期六个阶段，详细梳理中央帝国两千余年统治哲学的发展脉络，剖析中国文化的深层结构，力图说明中国哲学的演化与封建帝国的统治有着必然的逻辑关系。
中央帝国的哲学可以看作思想格式化与反格式化的历史，分为两个大的周期：第一个周期从西汉的儒教哲学开始，经过魏晋南北朝玄学的“反叛”、佛学的产生，直到隋唐三教并存、互相竞争才宣告结束；第二个周期从宋代一直持续到晚清，至今仍有影响，包括宋代道学体系的建立、理学的思想控制，明代心学的诞生及反思，清代实学的兴起及发展……
本书叙述的就是两大周期之中政府的格式化、民间的反抗，中国哲学为什么如此演变以及每一个在哲学史上留下姓名的学者的贡献。
本书特点
1、《中央帝国的财政密码》的作者郭建龙重磅新作，“帝国密码三部曲”之二 。
以中国封建哲学为经，以现代政治理论为纬，梳理中央帝国两千余年统治哲学的发展脉络，洞悉中国文化的深层结构。剖析中国哲学的现实意义，理解政治与哲学互动的奥秘。
2、读懂了中央帝国的统治哲学，就把握了中央帝国统治的思想根基 。
为何东汉党锢之祸成为汉代权力哲学的分水岭？
唐代的佛教如何成为继玄学之后帝国统治哲学的接续力量？
王安石对科举制的改造，如何影响到明清文化的僵化？
……
洞悉大一统政府的统治逻辑，探寻历代王朝的治理秘密 。
3、本书的核心观点：中央帝国的哲学可以看作是思想格式化与反格式化的历史
中国哲学并非枯燥无味的思想集合，而是在历史跌宕起伏进程中的曲折发展，其间也充满了斗争、合纵连横和妥协，其间经历神学谶纬期（两汉）→ 玄学自然期（三国、魏晋）→ 三教开放期（五代隋唐）→ 经世致用期（北宋）→ 道学封闭期（南宋、金元）→ 实学兴起期（明清）等阶段。
本书叙述的就是过程之中政府的格式化、民间的反抗，中国哲学为什么如此演变以及每一个在哲学史上留下姓名的学者的贡献。
4、本书与传统的中国哲学史有两大区别：
⑴传统哲学史大都以春秋战国时代作为主要叙述点，而本书则从秦汉统一开始讲起，只叙述大一统时代到来之后的思想流变。
这样做主要是为了寻找中国哲学的现实意义，由于与现在都处于大一统时代，秦汉时期对现实的影响要比之前更加显而易见。
⑵传统哲学史以罗列每一派的具体观点为主。哲学家的许多观点都是类似的，读者也无法从中找到思想演化的轨迹。
本书则更加注重讲解中国哲学发展的来龙去脉，让读者可以看到中国哲学如何演化、为什么这么演化，理解政治与哲学互动的奥秘。
5、数十位学者、媒体人一致推荐
葛剑雄，林达，余世存，张鸣，马勇，张广天，周濂，刘苏里，俞敏洪，李鸿谷，陈志武，骆玉明，李淼 ，郑培凯 等数十位学者、媒体人盛赞 。",https://dou.img.lithub.cc/book/30276702.jpg,2018-8,https://book.douban.com/subject/30276702/,8.1,,4,,,2023-03-23 13:56:58,郭建龙 / 2018 / 鹭江出版社
27662708,沈从文的后半生（增订版）,"这是一部“感动沈从文家人”的沈从文传记，一部令《活着》作者“感慨万分”的人物传记，一部获得中国国家图书馆“文津奖”的新经典传记（增订版）。
沈从文逝世三十周年暨2018年“增订版”，新增《沈从文的后半生：这是什么样的故事》（绝境的故事，个人和时代关系的故事，创造力的故事，爱的故事，时间胜利的故事），并首次收入沈从文作为“绝笔”的《一点记录——给几个熟人》。
沈从文，生于1902年，逝于1988年。“如果他在世，肯定是1988年诺贝尔文学奖的有力的候选人。”不少人喜欢这样的说法，以此来加重对沈从文的崇仰和表达遗憾。《沈从文的后半生：1948—1988》认为，这固然是个很大的遗憾，不过实在说来，获奖与否并没有多么重要。重要的是，对沈从文的认识，能走到多远多深。1988年，远未到盖棺定论的时候。“重新发现”沈从文的工作仍将继续……
从1948年始，沈从文在时代大转折关口的精神危机和从崩溃中的恢复，成为他后半生重新安身立命、成就另一番事业的起点。《沈从文的后半生：1948—1988》这部著作由此起笔，沿着他生命的坎坷历程，翔实叙述他的社会遭遇、个人选择和内心生活，叙述他为始终不肯放弃的物质文化史和杂文物研究而做的超常努力和付出。
《沈从文的后半生：1948—1988》这部传记，特别着力于呈现沈从文后半生漫长而未曾间断的精神活动。在时代的剧烈变动中，这种连续、细密、复杂的个人精神活动，清晰见证了一个弱小个人的全力挣扎，一个平凡生命以柔弱的方式显现的强大勇气和信心，一个“有情”的知识者对历史文化长河的深沉而庄严的爱——一如他爱家乡的那条长河，曾经不知疲倦地抒写那条河的故事，他的后半生甘受屈辱和艰难，不知疲倦地抒写历史文化长河的故事。",https://dou.img.lithub.cc/book/27662708.jpg,2018-2,https://book.douban.com/subject/27662708/,9.5,,5,,,2023-02-26 19:18:02,张新颖 / 2018 / 上海三联书店
27007549,中央帝国的财政密码,"“国富”一定“民强”？帝国“盛极而衰”背后的历史逻辑到底是什么？
以故事的方式诠释中国历代财政制度之得失，拨开两千余年帝国制度的迷雾，把握王侯将相之外更深层的历史脉络。
本书作者以中国历代王朝为经，以现代经济学理论为纬，上至秦汉，下至晚清，详细梳理长达两千余年的中央帝国的财政制度之流变，分析历代财政制度之得失，力图从田赋制度、货币制度、官营经济三方面说明中国传统政治之兴衰与帝国财政状况密切相关。
本书分为三部分，以中国历史上三次社会与财政的重建为划分阶段的标准。第一部分聚焦于秦汉到南朝时期，以汉武帝建立的国有体制，汉武帝、王莽的金融垄断，以及魏晋南北朝时期的土地和户籍制度为线索，解读这段时期的财政现象；第二部分以北魏的土地国有制改革为始，论及唐代土地国有制所引起的巨大混乱，以宋代金融改革引起的大崩溃收场；第三部分自元代政府试验性的财政政策起，随后论述明清时期的保守财政，以晚清财政近代化的努力和惰性为终。",https://dou.img.lithub.cc/book/27007549.jpg,2017-4,https://book.douban.com/subject/27007549/,8.4,,4,看开头觉得比想象中好，看完又比想象中差。主要是话太多了,,2023-02-20 12:10:55,郭建龙 / 2017 / 鹭江出版社
25912076,叫魂,"本书讲述的是一个关于“盛世妖术”的故事。在中国的千年帝制时代，乾隆皇帝可谓是空前绝后的一人。他建立并巩固起来的大清帝国达到了权力与威望的顶端。然而整个大清的政治与社会生活却被一股名为“叫魂”的妖术搅得天昏地暗。在1768年由春天到秋天的那几个月里，这股妖风竟然冲击了半个中国，百姓为之惶恐，官员为之奔命，连乾隆也为之寝食难安。作者孔飞力细致入微的描写令人颤栗，他生动地再现了各省的恐慌是如何演变成一场全国性的除妖运动。
本书也表现出了一种更为宏大的学术视野，在构建以“叫魂”案为中心的“大叙事”的过程中，在方法论的层次上将社会史、文化史、政治史、经济史、区域分析、官僚科层制度分析以及心理分析等研究方法结合在一起。",https://dou.img.lithub.cc/book/25912076.jpg,2014-6,https://book.douban.com/subject/25912076/,9.2,,4,,,2023-02-17 13:17:46,[美] 孔飞力 / 2014 / 生活·读书·新知三联书店 上海三联书店
27622167,沈从文的前半生,本书是沈从文前半生（1902-1948）传记，是《沈从文的后半生》的兄弟篇，讲述在中国历史变动的1902-1948年间，沈从文生命发展的不同阶段。书中叙述他的辗转流荡，”传奇”与平常，”人格放光”与精神痛苦。他与时代密切相连却持续强韧地保持紧张的”对话”--这是一个人自己的故事，也是牵涉各种社会关系，承载文学、思想与感情的重量，交织进现代中国的故事。从沈从文的成长、哀乐与创作脉络中，也可窥见中国的文化环境与氛围，当时的文人生存状态。,https://dou.img.lithub.cc/book/27622167.jpg,2018-2-1,https://book.douban.com/subject/27622167/,8.9,,4,,,2023-02-09 08:40:21,张新颖 / 2018 / 上海三联书店
35819419,可能性的艺术,"「内容简介」
一个和平“爆发”的年代？
历史“终结论”的终结？
国家能力从何而来？
文明的冲突是一个过时的预言？
……
面对林林总总的政治问题，作者带领我们以一种比较的视角，在民主问责和国家能力两个政治比较的核心维度下，建立起观察的参照系，将不同体制、不同经济发展水平的国家纳入比较的视野，去分析我们的时代背景和全球化进程，讨论不同国家的政治转型与国家能力，以及文化和经济对政治变迁的影响。
“政治是可能性的艺术。”当我们将面对的政治现实当作一万种可能性之一来对待时，就能从此时此地抽离，获得一种俯瞰的视角，进而再聚焦定位现实，在浩瀚的可能性中理解我们自身。
「名人推荐」
比较政治学当中的“比较”，与其说是一种具体的研究方法，不如说是一种研究的视野。当你把你所面对的政治现实当作一万种可能性之一来对待时，你就获得了一种“比较的视野”。
比较的视野本质上是一种俯瞰的视野，从“此时此地”抽离，来到多样性的“上空”，从宏观开始领略，然后慢慢聚焦到微观，也就是从森林开始，慢慢聚焦到树木。这样做的好处，就是不管你在分析多么具体的问题，在你脑海的深处，始终有一种比例感，有一片隐隐约约的森林，它提醒着你，你所见到的只是现象，而现象未必是真相。
可能我思考得越多，就越相信，智慧的本质就是对事物比例的公正判断。
——刘瑜
以比较的视野辨析相似与差异，从妙趣横生的事例引向缜密的逻辑推论，澄清认知的盲点和误区，在娓娓道来的叙述中抵达高深的学理分析，最终揭示政治世界的种种奥秘。刘瑜的写作天赋与学术训练功力都已为人所知，在这本书中，二者达到了几近完美的融合，为我们呈现出真正深入浅出的典范。
——刘擎
什么叫“可能性的艺术”？在这个年代活在世界上任何一个地方，可能都要面对一个问题：整套影响我们生活、塑造我们日常社会行为的政治制度，还有什么可能吗？
人类历史上所有政治制度的出现、形成、演变的空间何在？很多时候要透过比较才看得到，而由刘瑜老师来讲述，则是再精彩不过了。
——梁文道
「编辑推荐」
★ 学者刘瑜比较政治学新著。继《民主的细节》《观念的水位》出版近10年后，政治学者刘瑜新作出版。在保留其理性而灵动的语言风格、清晰而缜密的逻辑叙述的基础上，这一次，她带我们跳出一时一地的政治，从高处看国际格局，形成广阔的俯瞰视野。
★ 全方位、多角度的政治比较视野。围绕比较政治学两个核心维度——政治转型和国家能力，将不同国家、地区、古今纳入其中，带来全方位的比较。同时，书中不仅有对发达国家如美国、英国、德国、法国等的分析，也有对发展中国家如南非、印度、墨西哥、泰国、智利、伊拉克等的介绍；在分析经济发展、民主转型的成功案例时，也会剖析失败案例，以此突破认识的偏见，将当下问题纳入历史长河，以历史为尺度，形成看问题的比例感，跳出现象，对问题做出公正的判断。
★ 政治在社会中，从政治之外看政治。“政治在社会结构中”“政治在经济中”“政治在历史中”“政治在地理中”“政治在文化中”。本书通过分析南非的转型、智利经济政策的选择、美国的社会运动以及韩国的观念变迁等，带我们认识政治创造可能性的各种途径，理解社会与政治发展的制衡关系、政治选择与政治行动的可能。
★ 将抽象复杂的政治问题化为通俗的讲述。本书基于作者在看理想平台的音频节目而成，保留了作者通俗的讲述风格，同时辅以深厚的学术功底、优秀的写作能力以及对现实的敏锐分析，将抽象复杂的政治问题以易懂的方式讲给我们听。
★ 对多变的政治现象进行比较、思考，形成社会洞察力。比较产生冲击，冲击带来思考。政治的多变与不确定性让我们对它的思考很难有一劳永逸的答案，但也正是这种不确定性促使我们不断重返基本的道德问题和历史经验，将熟悉的事物陌生化，将“此时时刻”和无数的“他时他刻”联系起来，以此形成明晰的社会洞察力。
★ 于差异中寻找规律，在浩瀚的可能性中理解我们自身。政治是复杂的，但不是随机的。本书通过建立一个政治可能性的参照系，将每个国家编织在同一网络下，以此理解他国，也照见自身，于差异中寻找规律，进而定位现实，理解我们自身。",https://dou.img.lithub.cc/book/35819419.jpg,2022-4,https://book.douban.com/subject/35819419/,9.2,,4,,,2023-01-16 23:30:46,刘瑜 / 2022 / 广西师范大学出版社
35909188,漫长的余生,"公元466年，宋明帝刘彧与在寻阳称帝的侄子刘子勋二帝并立，内战几乎波及刘宋全境，继而演变为与北魏之间的战争。生于南朝中层官僚家庭的王钟儿，被迫卷入，家破人亡，两年后被掠为平城宫的普通宫女，时年三十岁。可是，她的命运却偶然地与“子贵母死”制度发生了联系，意外卷入权力斗争的漩涡，先后以宫女和比丘尼的身份成为抚育两代皇帝的关键人物，竟在北魏宫廷生活了五十六年之久。
罗新教授利用墓志等史料讲述了王钟儿漫长而又跌宕起伏的一生，并以她的眼睛去看她身处其中的时代，把皇帝、后妃、外戚、朝臣、宦官和宫女都还原为具体的人，看到他们面对权力时的喜悦、疑惧、张狂、绝望……随着王钟儿人生故事展开的，还有从献文帝、孝文帝到宣武帝、孝明帝近八十年的北魏历史，当然也有被时代的惊涛骇浪席卷的许许多多人。
我们关注遥远时代的普通人，是因为他们是真实历史的一部分，没有他们，历史就是不完整、不真切的。",https://dou.img.lithub.cc/book/35909188.jpg,2022-7,https://book.douban.com/subject/35909188/,8.2,,4,,,2023-01-16 23:29:32,罗新 / 2022 / 北京日报出版社
4827310,“中间地带”的革命,"这是我最主要的代表作之一，是到目前为止唯一比较系统地反映了我对革命年代中共成长发展经过及其主要原因的看法的一本书。
这本书最大的阅读价值，在于它比较完整和系统地讲述了中共夺取政权的决策过程和影响其决策的种种复杂的内外因素的作用。它说明，中共革命的成功和新中国的由来，其实在很大程度上都是得益于整个世界大环境，包括俄国革命、二战及战后国际关系的改变。特别是对于正在崛起中的毛泽东来说，还离不开第二次世界大战爆发前日本入侵的影响。否则的话，接连遭遇了1927年和1934年惨重失败的中共，何以能由极度弱小而一步步壮大？原本足够强大并且统一了中国的国民党，何以会一步步削弱、瓦解，以至于无法适应战后的新形势、新条件，最终竞被中共所推翻？",https://dou.img.lithub.cc/book/4827310.jpg,2010-05,https://book.douban.com/subject/4827310/,9,,5,,,2022-12-26 21:26:45,杨奎松 / 2010 / 山西人民出版社
